Status,Street Address,Zip Code,List Price,Sale Price,Age,Sq Ft Total,Lot Size,DOM,Listing Date,Sale Date,Close Date,Original List Price,Year Built,MLS Number,Year_Sale
Sold,2240 Valley Mill Road ,92020,949888,955000,45,2030,9665,9,6/10/2021 0:00,6/19/2021 0:00,7/1/2021 0:00,949888,1976,CRPTP2104064,2021
Sold,1148 N Iglesia ST ,91773,899000,950000,74,1529,27297,9,6/10/2021 0:00,6/19/2021 0:00,7/16/2021 0:00,899000,1947,CRAR21125172,2021
Sold,5476 Mountain Ridge Way ,94531,855000,930000,4,3529,6594,8,6/11/2021 0:00,6/19/2021 0:00,7/16/2021 0:00,855000,2017,EB40953947,2021
Sold,2725 Burrelton WAY ,95661,910000,910000,16,2346,14741,5,6/14/2021 0:00,6/19/2021 0:00,7/14/2021 0:00,910000,2005,ME221065775,2021
Sold,1275 Del Mar DR ,93402,799000,905000,44,1370,10252,15,6/4/2021 0:00,6/19/2021 0:00,7/14/2021 0:00,799000,1977,CRSC21120883,2021
Sold,1818 W 26th ST ,90732,795000,900000,64,1501,5573,2,6/17/2021 0:00,6/19/2021 0:00,7/13/2021 0:00,795000,1957,CRPV21129166,2021
Sold,700 E Bennett AVE ,91741,899900,900000,69,2155,12430,10,6/9/2021 0:00,6/19/2021 0:00,7/15/2021 0:00,899900,1952,CRCV21119413,2021
Sold,5540 Meadowbrook CT ,91739,879000,888000,25,2003,24000,4,6/15/2021 0:00,6/19/2021 0:00,7/7/2021 0:00,879000,1996,CRSW21095333,2021
Sold,15647 Tall Oak DR ,91709,849900,888000,33,2240,8030,11,6/8/2021 0:00,6/19/2021 0:00,7/2/2021 0:00,849900,1988,CRTR21114501,2021
Sold,106 Whitney Ct ,94561,825000,870000,5,3476,6273,9,6/10/2021 0:00,6/19/2021 0:00,7/19/2021 0:00,825000,2016,EB40953711,2021
Sold,2344 E Locust AVE ,92867,799000,845000,65,1353,7035,9,6/10/2021 0:00,6/19/2021 0:00,7/12/2021 0:00,799000,1956,CROC21122362,2021
Sold,5466 San Antonio Way ,94560,739000,800000,64,1370,6510,4,6/15/2021 0:00,6/19/2021 0:00,7/15/2021 0:00,739000,1957,EB40954381,2021
Sold,10551 Lavender CIR ,90670,759000,795000,9,2020,122459,5,6/14/2021 0:00,6/19/2021 0:00,7/19/2021 0:00,750000,2012,CRIG21128758,2021
Sold,1885 Bel Air ST ,92881,750000,785000,38,2440,34848,6,6/13/2021 0:00,6/19/2021 0:00,7/19/2021 0:00,750000,1983,CRSW21127966,2021
Sold,22710 Rio Bueno CT ,91354,739000,750000,46,1625,6781,2,6/17/2021 0:00,6/19/2021 0:00,7/19/2021 0:00,739000,1975,CNSR21131944,2021
Sold,10830 Nestlenook CIR ,95655,699900,745000,18,4062,11535,2,6/17/2021 0:00,6/19/2021 0:00,7/2/2021 0:00,699900,2003,ME221056875,2021
Sold,1310 Loretta ST ,92058,699000,725000,62,1060,11100,10,6/9/2021 0:00,6/19/2021 0:00,7/15/2021 0:00,649000,1959,CRNDP2106686,2021
Sold,571 Martinez DR ,90631,689900,720000,64,1154,7800,18,6/1/2021 0:00,6/19/2021 0:00,7/19/2021 0:00,689900,1957,CRLG21116221,2021
Sold,19703 Terri DR ,91351,675000,720000,36,2349,146375,10,6/9/2021 0:00,6/19/2021 0:00,7/20/2021 0:00,675000,1985,CNSR21119978,2021
Sold,12756 Thornberg WAY ,95742,699990,715000,5,3427,6216,9,6/10/2021 0:00,6/19/2021 0:00,7/15/2021 0:00,699990,2016,ME221065416,2021
Sold,10007 Autumn Sage WAY ,95757,629000,711000,16,2300,6348,9,6/10/2021 0:00,6/19/2021 0:00,7/19/2021 0:00,629000,2005,ME221058116,2021
Sold,225 BELFLORA WAY ,92057,680000,700000,25,1579,3316,7,6/12/2021 0:00,6/19/2021 0:00,7/20/2021 0:00,680000,1996,CRNDP2106784,2021
Sold,1942 Lansdowne AVE ,90032,639000,697000,68,880,4528,9,6/10/2021 0:00,6/19/2021 0:00,7/12/2021 0:00,639000,1953,TM21-747160,2021
Sold,1405 Arden WAY ,92028,599995,690000,23,1664,29185,1,6/18/2021 0:00,6/19/2021 0:00,7/1/2021 0:00,599995,1998,CRPW21131899,2021
Sold,3143 E Discovery ST ,91762,575000,645000,5,1862,2430,10,6/9/2021 0:00,6/19/2021 0:00,7/16/2021 0:00,575000,2016,CRIG21124473,2021
Sold,381 Prospect ,92780,629000,632000,58,1184,2730,7,6/12/2021 0:00,6/19/2021 0:00,7/13/2021 0:00,629000,1963,CRPW21127794,2021
Sold,2350 Playa WAY ,95670,575000,625000,19,2504,4696,2,6/17/2021 0:00,6/19/2021 0:00,7/13/2021 0:00,575000,2002,ME221058226,2021
Sold,3165 Fitzpatrick Dr ,94519,550000,605000,67,1108,5490,1,6/18/2021 0:00,6/19/2021 0:00,7/2/2021 0:00,550000,1954,CC40955187,2021
Sold,13644 Tawny RD ,91710,499000,590000,36,1175,7561,10,6/9/2021 0:00,6/19/2021 0:00,7/13/2021 0:00,499000,1985,CRCV21124773,2021
Sold,11361 Zinnia LN ,92337,548000,585000,19,2073,5792,9,6/10/2021 0:00,6/19/2021 0:00,7/20/2021 0:00,548000,2002,CRCV21126322,2021
Sold,540 Stockton ST ,93907,549950,575000,32,1180,3662,4,6/15/2021 0:00,6/19/2021 0:00,7/19/2021 0:00,549950,1989,ML81848944,2021
Sold,1135 Lost Trail DR ,95961,534990,560000,3,2524,10019,4,6/15/2021 0:00,6/19/2021 0:00,7/15/2021 0:00,534990,2018,ME221069000,2021
Sold,1430 Columbus RD ,95691,499900,550000,17,1532,4792,5,6/14/2021 0:00,6/19/2021 0:00,7/12/2021 0:00,499900,2004,ME221064640,2021
Sold,29765 Far Shore DR ,92585,550000,545000,4,2728,6869,1,6/18/2021 0:00,6/19/2021 0:00,6/24/2021 0:00,550000,2017,CRIV21133730,2021
Sold,6713 Mercedes AVE ,95621,489000,514000,61,1551,9583,10,6/9/2021 0:00,6/19/2021 0:00,7/9/2021 0:00,439000,1960,ME221063324,2021
Sold,4728 Kindling CT ,93536,459900,510000,30,1998,9854,4,6/15/2021 0:00,6/19/2021 0:00,7/19/2021 0:00,459900,1991,CNSR21129963,2021
Sold,196 Mill Valley CIR ,95835,469900,510000,16,1662,7357,5,6/14/2021 0:00,6/19/2021 0:00,7/8/2021 0:00,469900,2005,ME221068388,2021
Sold,685 7Th St ,94801,399000,500000,101,1014,2500,9,6/10/2021 0:00,6/19/2021 0:00,7/20/2021 0:00,399000,1920,BE40953725,2021
Sold,46054 Meadowbrook DR ,93930,485000,497500,32,1868,12491,6,6/13/2021 0:00,6/19/2021 0:00,7/20/2021 0:00,485000,1989,ML81848718,2021
Sold,1521 Vermont ST ,92374,489900,495000,34,1464,8100,70,4/10/2021 0:00,6/19/2021 0:00,7/19/2021 0:00,489900,1987,CREV21075442,2021
Sold,3643 SAINT AUSTELL WAY ,92571,450000,490000,17,2445,4356,3,6/16/2021 0:00,6/19/2021 0:00,7/19/2021 0:00,450000,2004,CRIV21129092,2021
Sold,3171 Coral DR ,92056,425000,435000,49,1035,3000,16,6/3/2021 0:00,6/19/2021 0:00,7/12/2021 0:00,425000,1972,CRNDP2106834,2021
Sold,1154 E 38th ST ,92404,410000,432500,63,1321,7259,8,6/11/2021 0:00,6/19/2021 0:00,7/16/2021 0:00,410000,1958,CRCV21126432,2021
Sold,557 Grand Smokey CT ,95973,399500,425000,35,1473,10890,6,6/13/2021 0:00,6/19/2021 0:00,7/19/2021 0:00,399500,1986,CRSN21128339,2021
Sold,8300 Willie Way ,96055,405000,405000,18,1704,27007,12,6/7/2021 0:00,6/19/2021 0:00,7/20/2021 0:00,405000,2003,CRSN21125016,2021
Sold,2209 Crafton WAY ,95204,399000,405000,99,1416,5001,6,6/13/2021 0:00,6/19/2021 0:00,7/9/2021 0:00,399000,1922,ME221040113,2021
Sold,1819 W Lodi AVE ,95242,392000,392000,60,1424,6159,9,6/10/2021 0:00,6/19/2021 0:00,7/16/2021 0:00,392000,1961,ME221065981,2021
Sold,2419 Cathay WAY ,95864,370000,390000,72,850,10890,2,6/17/2021 0:00,6/19/2021 0:00,7/2/2021 0:00,370000,1949,ME221070743,2021
Sold,483 Springer LN ,95242,325000,375000,70,1211,11051,10,6/9/2021 0:00,6/19/2021 0:00,7/13/2021 0:00,325000,1951,ME221065036,2021
Sold,6390 La Mirada WAY ,92504,325000,367000,44,1155,2178,5,6/14/2021 0:00,6/19/2021 0:00,7/20/2021 0:00,325000,1977,CRIG21129219,2021
Sold,593 Leafy LN ,92325,325000,360000,81,1038,4400,5,6/14/2021 0:00,6/19/2021 0:00,7/13/2021 0:00,325000,1940,CRND21128533,2021
Sold,2513 Topeka ST ,95367,329000,345000,101,1317,7845,7,6/12/2021 0:00,6/19/2021 0:00,7/13/2021 0:00,329000,1920,ME221065674,2021
Sold,3053 oleander AVE ,95340,265000,280000,69,1099,12197,10,6/9/2021 0:00,6/19/2021 0:00,7/8/2021 0:00,265000,1952,ME221067042,2021
Sold,1038 Goldenrod AVE ,92625,4649000,4500000,35,2732,10240,1,6/19/2021 0:00,6/20/2021 0:00,7/19/2021 0:00,4649000,1986,CRNP21131561,2021
Sold,329 Pacific Ave ,94611,3495000,4005000,66,3312,6716,2,6/18/2021 0:00,6/20/2021 0:00,7/6/2021 0:00,3495000,1955,EB40954288,2021
Sold,237 Evening Canyon RD ,92625,3995000,3995000,71,1774,18403,1,6/19/2021 0:00,6/20/2021 0:00,6/21/2021 0:00,3995000,1950,CROC21134802,2021
Sold,5672 Ocean Vista DR ,92648,2995000,3005000,23,3816,5100,9,6/11/2021 0:00,6/20/2021 0:00,7/15/2021 0:00,2995000,1998,CROC21118546,2021
Sold,1264 Townsend TER ,94087,1998888,2365000,26,2000,4211,8,6/12/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,1998888,1995,ML81848148,2021
Sold,109 Tearose ,92603,1948000,2100000,17,2646,6238,11,6/9/2021 0:00,6/20/2021 0:00,7/15/2021 0:00,1948000,2004,CROC21120104,2021
Sold,660 Moreno LN ,95050,1950000,1950000,74,2499,9297,1,6/19/2021 0:00,6/20/2021 0:00,7/2/2021 0:00,1950000,1947,ML81849898,2021
Sold,1253 Cobblestone DR ,95008,1748000,1930000,25,2013,4572,3,6/17/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,1748000,1996,ML81849404,2021
Sold,4881 Coveview DR ,92649,1925000,1925000,11,2487,3746,4,6/16/2021 0:00,6/20/2021 0:00,7/7/2021 0:00,1799000,2010,CROC21131342,2021
Sold,12 Sandbar ,92625,1799000,1750000,45,1911,6607,10,6/10/2021 0:00,6/20/2021 0:00,7/19/2021 0:00,1799000,1976,CROC21126674,2021
Sold,257 Western Dr ,94801,1595000,1710000,64,2499,6600,10,6/10/2021 0:00,6/20/2021 0:00,7/15/2021 0:00,1595000,1957,CC40953661,2021
Sold,2705 Robinson ST ,90278,1550000,1700000,74,1812,5999,3,6/17/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,1550000,1947,CRSB21127805,2021
Sold,3037 Leger Ct ,94588,1498000,1675000,36,2144,6788,3,6/17/2021 0:00,6/20/2021 0:00,7/21/2021 0:00,1498000,1985,BE40954923,2021
Sold,8855 El Matador DR ,95020,1599950,1575000,55,3258,101140,9,6/11/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,1599950,1966,ML81848556,2021
Sold,10001 Geri LN ,95020,1499999,1550000,5,3812,127195.2,3,6/17/2021 0:00,6/20/2021 0:00,7/1/2021 0:00,1499999,2016,ML81849545,2021
Sold,2992 Millar AVE ,95051,1399000,1550000,63,1068,5864,4,6/16/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,1399000,1958,ML81849241,2021
Sold,3154 Vittoria LOOP ,94568,1488888,1526000,7,2007,3937,3,6/17/2021 0:00,6/20/2021 0:00,7/15/2021 0:00,1299000,2014,ML81849414,2021
Sold,1640 Ixias CT ,95124,1328888,1450000,58,1286,6676,2,6/18/2021 0:00,6/20/2021 0:00,7/16/2021 0:00,1328888,1963,ML81849554,2021
Sold,51 Saint Luke Ct ,94526,1350000,1450000,50,1942,9500,8,6/12/2021 0:00,6/20/2021 0:00,7/19/2021 0:00,1350000,1971,BE40954135,2021
Sold,17131 Parkview DR ,95037,1299999,1350000,53,2733,38800,4,6/16/2021 0:00,6/20/2021 0:00,7/15/2021 0:00,1299999,1968,ML81849194,2021
Sold,450 Chinquapin ,92008,1295000,1350000,49,2310,11600,9,6/11/2021 0:00,6/20/2021 0:00,7/14/2021 0:00,1295000,1972,CRNDP2106757,2021
Sold,22615 Eastwood ST ,90505,1175000,1285000,67,1641,5917,1,6/19/2021 0:00,6/20/2021 0:00,7/16/2021 0:00,1175000,1954,CROC21101331,2021
Sold,7770 Sierra DR ,95746,1350000,1250000,48,2850,10106,10,6/10/2021 0:00,6/20/2021 0:00,7/6/2021 0:00,1350000,1973,ME221064100,2021
Sold,36616 Bonito DR ,94536,998000,1230000,66,1136,6133,10,6/10/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,998000,1955,ML81848322,2021
Sold,621 Parcel ST ,93940,1195000,1200000,37,1791,7500,2,6/18/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,1195000,1984,ML81849587,2021
Sold,23010 Brenford ST ,91364,1199999,1200000,62,2084,9755,5,6/15/2021 0:00,6/20/2021 0:00,7/14/2021 0:00,1199999,1959,CNSR21129486,2021
Sold,123 San Miguel DR ,91007,1188000,1183000,73,2025,9489,23,5/28/2021 0:00,6/20/2021 0:00,7/15/2021 0:00,1188000,1948,CRWS21115856,2021
Sold,6 Camino Del Prado ,92673,1149000,1175000,20,2055,5613,17,6/3/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,1149000,2001,CROC21120899,2021
Sold,1048 N Encanto ST ,92869,1140000,1120800,35,1970,10000,11,6/9/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,1140000,1986,CRPW21124731,2021
Sold,24662 Via Alvorado ,92692,999900,1065000,47,2175,6000,15,6/5/2021 0:00,6/20/2021 0:00,7/8/2021 0:00,999900,1974,CROC21123129,2021
Sold,26601 Fresno ,92691,919888,1050000,50,1864,8050,6,6/14/2021 0:00,6/20/2021 0:00,7/1/2021 0:00,919000,1971,CROC21128014,2021
Sold,1372 Blackhawk Glen ,92029,924800,1025000,32,2003,9343,9,6/11/2021 0:00,6/20/2021 0:00,7/12/2021 0:00,924800,1989,CRNDP2106741,2021
Sold,5 Coralwind ,92656,925000,1015000,34,1659,4000,59,4/22/2021 0:00,6/20/2021 0:00,7/21/2021 0:00,925000,1987,CROC21086244,2021
Sold,3440 Crestview WAY ,94558,999999,1005000,42,2142,20125,1,6/19/2021 0:00,6/20/2021 0:00,7/13/2021 0:00,999999,1979,BA321056003,2021
Sold,6112 Laird RD ,95650,995000,1000000,48,1836,95832,1,6/19/2021 0:00,6/20/2021 0:00,7/7/2021 0:00,995000,1973,ME221069420,2021
Sold,4510 Bailey WAY ,95864,935000,950000,58,2063,15699,2,6/18/2021 0:00,6/20/2021 0:00,7/6/2021 0:00,935000,1963,ME221070737,2021
Sold,164 Hopper LN ,95630,775000,950000,31,1939,9100,3,6/17/2021 0:00,6/20/2021 0:00,7/16/2021 0:00,775000,1990,ME221068137,2021
Sold,1668 Quiet Trail Drive ,91915,899000,935000,15,2844,7162,7,6/13/2021 0:00,6/20/2021 0:00,7/13/2021 0:00,899000,2006,CRPTP2104149,2021
Sold,2101 Montgomery DR ,95405,799000,928000,65,1652,10010,2,6/18/2021 0:00,6/20/2021 0:00,7/2/2021 0:00,799000,1956,BA321053858,2021
Sold,107 Cedar ST ,95060,895000,912000,30,925,6229,6,6/14/2021 0:00,6/20/2021 0:00,7/2/2021 0:00,895000,1991,ML81848833,2021
Sold,15625 Nahin LN ,91387,889000,910000,9,3619,6603,2,6/18/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,889000,2012,CNSR21131538,2021
Sold,1307 Valley High AVE ,91362,849900,909750,57,1633,10000,4,6/16/2021 0:00,6/20/2021 0:00,7/19/2021 0:00,849900,1964,CNSR21128532,2021
Sold,3915 Maple LN ,95650,865000,909000,23,1939,54450,3,6/17/2021 0:00,6/20/2021 0:00,7/19/2021 0:00,865000,1998,ME221068482,2021
Sold,400 Creekside LN ,95037,799000,855000,37,1473,2185,4,6/16/2021 0:00,6/20/2021 0:00,7/19/2021 0:00,799000,1984,ML81848128,2021
Sold,2347 Prince ST ,90031,699000,813000,113,832,5501,13,6/7/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,699000,1908,CRPF21123135,2021
Sold,714 Appleton RD ,93065,700000,801000,57,1638,7000,3,6/17/2021 0:00,6/20/2021 0:00,7/19/2021 0:00,700000,1964,CNSR21131086,2021
Sold,1212 Eckenrode WAY ,92870,759000,785000,33,1664,4400,5,6/15/2021 0:00,6/20/2021 0:00,7/9/2021 0:00,759000,1988,CRPW21132299,2021
Sold,124 Aralia Ct ,94547,699800,780000,42,1439,7700,11,6/9/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,699800,1979,CC40953471,2021
Sold,1829 Silverwood Dr ,94519,719600,765000,68,1320,6500,9,6/11/2021 0:00,6/20/2021 0:00,7/15/2021 0:00,719600,1953,CC40953976,2021
Sold,526 Gardenia AVE ,92870,729000,760000,49,1384,7400,10,6/10/2021 0:00,6/20/2021 0:00,7/14/2021 0:00,729000,1972,CRPW21127880,2021
Sold,2340 Mccart AVE ,90631,735000,760000,62,1698,7200,5,6/15/2021 0:00,6/20/2021 0:00,7/15/2021 0:00,695000,1959,CROC21130000,2021
Sold,1990 Laurelhurst LN ,95648,669000,741000,18,1728,7680,2,6/18/2021 0:00,6/20/2021 0:00,7/21/2021 0:00,669000,2003,ME221068011,2021
Sold,1612 S Humor DR ,92804,735000,740000,61,1437,7000,11,6/9/2021 0:00,6/20/2021 0:00,7/15/2021 0:00,735000,1960,CNSR21127565,2021
Sold,3266 Port Pacific LN ,95758,685000,708000,22,2381,9853,10,6/10/2021 0:00,6/20/2021 0:00,7/12/2021 0:00,685000,1999,ME221063292,2021
Sold,1429 E Alcove WAY ,92805,685000,705000,52,1278,4800,8,6/12/2021 0:00,6/20/2021 0:00,7/9/2021 0:00,685000,1969,CRPW21129379,2021
Sold,115 Honey Cook CIR ,95630,625000,702500,27,2449,10019,4,6/16/2021 0:00,6/20/2021 0:00,6/28/2021 0:00,625000,1994,ME221062478,2021
Sold,11413 Gradwell ST ,90715,665000,685000,60,1064,4998,21,5/30/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,665000,1961,CRPW21116822,2021
Sold,17068 Lakepointe DR ,92503,635000,685000,33,2323,9583,6,6/14/2021 0:00,6/20/2021 0:00,7/19/2021 0:00,635000,1988,CRIV21128942,2021
Sold,3007 Waterman Court ,95762,590000,680000,58,1412,13068,3,6/17/2021 0:00,6/20/2021 0:00,6/30/2021 0:00,590000,1963,ME221032319,2021
Sold,3725 Giggs WAY ,95661,650000,675000,7,1631,8080,10,6/10/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,650000,2014,ME221065733,2021
Sold,9123 S Hobart BLVD ,90047,635000,670000,84,1423,6128,4,6/16/2021 0:00,6/20/2021 0:00,7/16/2021 0:00,635000,1937,CRBB21132053,2021
Sold,2497 Orangewood PL ,93065,650000,651200,40,1470,4922,1,6/19/2021 0:00,6/20/2021 0:00,6/21/2021 0:00,650000,1981,CNSR21134981,2021
Sold,2828 Boxcar ,95765,650000,650000,1,1819,5297,3,6/17/2021 0:00,6/20/2021 0:00,7/15/2021 0:00,639900,2020,ME221068374,2021
Sold,10116 Mosaic WAY ,95757,620000,650000,17,2333,7584,4,6/16/2021 0:00,6/20/2021 0:00,7/7/2021 0:00,620000,2004,ME221068154,2021
Sold,1642 Richandave Ave. ,92019,589000,640000,60,1054,6500,18,6/2/2021 0:00,6/20/2021 0:00,7/14/2021 0:00,589000,1961,CRPTP2104073,2021
Sold,2605 Andler RD ,95667,589000,625000,42,1865,43560,3,6/17/2021 0:00,6/20/2021 0:00,7/7/2021 0:00,589000,1979,ME221070423,2021
Sold,2182 Paseo Elegante ,93030,599900,614000,20,1358,2770,26,5/25/2021 0:00,6/20/2021 0:00,7/21/2021 0:00,599900,2001,CRV1-6428,2021
Sold,1855 Bal CT ,95993,595000,604000,18,2071,9583,4,6/16/2021 0:00,6/20/2021 0:00,7/12/2021 0:00,595000,2003,ME221069677,2021
Sold,21 First ST ,95695,629000,587991,96,2080,6961,9,6/11/2021 0:00,6/20/2021 0:00,7/16/2021 0:00,629000,1925,ME221045835,2021
Sold,2633 W Fairview DR ,92377,525000,581000,27,1897,6600,32,5/19/2021 0:00,6/20/2021 0:00,7/12/2021 0:00,525000,1994,CRCV21110079,2021
Sold,7774 Mount Vernon ST ,91945,549000,566000,79,1716,13100,3,6/17/2021 0:00,6/20/2021 0:00,6/30/2021 0:00,549000,1942,CRNDP2107000,2021
Sold,119 Merton WAY ,95240,525000,560000,4,1721,4948,3,6/17/2021 0:00,6/20/2021 0:00,7/16/2021 0:00,525000,2017,ME221069848,2021
Sold,7453 Sherwood RD ,92252,429000,560000,38,957,18354,7,6/13/2021 0:00,6/20/2021 0:00,7/2/2021 0:00,429000,1983,CRJT21128196,2021
Sold,2804 Executive CT ,95765,525000,535000,21,1818,8965,2,6/18/2021 0:00,6/20/2021 0:00,7/7/2021 0:00,525000,2000,ME221069494,2021
Sold,6823 High Sun CT ,95621,485000,535000,38,1536,7449,4,6/16/2021 0:00,6/20/2021 0:00,7/14/2021 0:00,485000,1983,ME221063200,2021
Sold,2089 Manzana WAY ,92139,499000,515000,35,1459,1364,6,6/14/2021 0:00,6/20/2021 0:00,7/9/2021 0:00,499000,1986,CRPTP2104182,2021
Sold,29143 Gooseneck Trail ,92584,499900,505000,13,1910,6534,10,6/10/2021 0:00,6/20/2021 0:00,7/8/2021 0:00,549000,2008,CRPTP2104088,2021
Sold,312 Ansonville LN ,95357,449950,495000,26,2318,10698,2,6/18/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,449950,1995,ME221071308,2021
Sold,9085 Pershing AVE ,95662,499000,485000,59,1363,9148,2,6/18/2021 0:00,6/20/2021 0:00,7/19/2021 0:00,489000,1962,ME221068520,2021
Sold,221 Theall Street ,95370,450000,456000,104,1330,23087,3,6/17/2021 0:00,6/20/2021 0:00,7/9/2021 0:00,450000,1917,ME221070383,2021
Sold,1215 Yankee Jim CT ,95614,429900,451000,49,1600,17860,5,6/15/2021 0:00,6/20/2021 0:00,7/21/2021 0:00,429900,1972,ME221068646,2021
Sold,2750 60th ST ,95817,435000,450500,74,1449,6294,3,6/17/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,435000,1947,ME221069495,2021
Sold,40297 Corte Peralta ,92562,399900,437000,28,1344,4792,11,6/9/2021 0:00,6/20/2021 0:00,7/9/2021 0:00,399900,1993,CRSW21128737,2021
Sold,1706 Terrace LN ,91768,409000,427000,37,913,2545,5,6/15/2021 0:00,6/20/2021 0:00,7/21/2021 0:00,409000,1984,CRPW21129436,2021
Sold,7215 Portola RD ,93422,410000,420000,38,869,4370,4,6/16/2021 0:00,6/20/2021 0:00,7/16/2021 0:00,410000,1983,CRNS21131051,2021
Sold,1614 Maplewood Dr ,95350,395000,420000,61,1451,6177,6,6/14/2021 0:00,6/20/2021 0:00,7/19/2021 0:00,395000,1960,ME221068009,2021
Sold,2117 14th ST ,95818,396000,396000,99,822,3049,11,6/9/2021 0:00,6/20/2021 0:00,6/30/2021 0:00,375000,1922,ME221065220,2021
Sold,740 Colorado AVE ,93635,364900,378000,59,1318,6534,8,6/12/2021 0:00,6/20/2021 0:00,7/21/2021 0:00,364900,1962,ME221065360,2021
Sold,1537 Del Mar AVE ,95350,312500,355000,73,1022,6534,4,6/16/2021 0:00,6/20/2021 0:00,7/14/2021 0:00,312500,1948,ME221069761,2021
Sold,5909 N Haven DR ,95660,324900,341000,70,904,6534,3,6/17/2021 0:00,6/20/2021 0:00,7/15/2021 0:00,324900,1951,ME221070663,2021
Sold,31025 All View DR ,92382,175000,187000,64,736,13200,4,6/16/2021 0:00,6/20/2021 0:00,7/9/2021 0:00,175000,1957,CRCV21131423,2021
Sold,15480 Albright ST ,90272,7095000,7095000,0,6607,13636,0,6/21/2021 0:00,6/21/2021 0:00,6/24/2021 0:00,7095000,2021,TM20-609176,2021
Sold,2244 Steiner ST ,94115,6495000,6495000,121,3584,3558,10,6/11/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,6495000,1900,SF421562051,2021
Sold,16815 Livorno DR ,90272,5000000,4950000,3,4656,6450,0,6/21/2021 0:00,6/21/2021 0:00,6/21/2021 0:00,5000000,2018,TM21-748064,2021
Sold,235 Bedford DR ,90212,3499000,4000000,92,3505,7651,12,6/9/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,3499000,1929,TM21-745826,2021
Sold,790 Bowhill RD ,94010,4000000,3790000,60,3426,21780,0,6/21/2021 0:00,6/21/2021 0:00,6/21/2021 0:00,4000000,1961,ML81850055,2021
Sold,275 Laning ,94062,3250000,3723000,66,2460,43124,4,6/17/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,3250000,1955,ML81849367,2021
Sold,35 Plymouth AVE ,94941,3395000,3650000,75,2154,5937,3,6/18/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,3395000,1946,BA321055047,2021
Sold,1900 Manhattan AVE ,90254,3200000,3400000,70,2390,4141,0,6/21/2021 0:00,6/21/2021 0:00,6/21/2021 0:00,3200000,1951,CNSR21134259,2021
Sold,3102 Salmon DR ,90720,2880000,2880000,63,4932,7700,0,6/21/2021 0:00,6/21/2021 0:00,6/21/2021 0:00,2880000,1958,CRPW21135290,2021
Sold,714 Kensington RD ,90405,2600000,2850000,97,2321,5985,10,6/11/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,2600000,1924,TM21-746884,2021
Sold,241 El Bonito WAY ,94030,2288000,2820000,81,3196,8050,11,6/10/2021 0:00,6/21/2021 0:00,7/15/2021 0:00,2288000,1940,ML81848245,2021
Sold,3500 Wrightwood DR ,91604,2595000,2810000,59,2823,27462,11,6/10/2021 0:00,6/21/2021 0:00,7/1/2021 0:00,2595000,1962,TM21-744672,2021
Sold,99 Sleepy Hollow DR ,94960,2895000,2800000,60,3292,14501,11,6/10/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,2895000,1961,BA321050991,2021
Sold,17495 Oakbluffs LN ,92649,2588000,2750000,7,3583,5576,5,6/16/2021 0:00,6/21/2021 0:00,7/15/2021 0:00,2588000,2014,CRTR21128298,2021
Sold,12021 Old Mill RD ,90720,2395000,2350000,61,3716,8470,9,6/12/2021 0:00,6/21/2021 0:00,7/3/2021 0:00,2395000,1960,CRSW21127699,2021
Sold,440 Bridge Rd ,94595,1949000,2350000,79,3050,23958,7,6/14/2021 0:00,6/21/2021 0:00,6/29/2021 0:00,1949000,1942,BE40954230,2021
Sold,415 Scenic ,94611,1988000,2350000,43,3068,13159,11,6/10/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,1988000,1978,EB40953681,2021
Sold,4717 Harbord Drive ,94618,1695000,2305000,82,1954,8100,10,6/11/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,1695000,1939,EB40953958,2021
Sold,2 Sommerset Vale ,93940,2300000,2200000,30,3826,11761,6,6/15/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,1800000,1991,ML81849072,2021
Sold,215 Oakdale ST ,94062,1998000,2100000,91,2100,6160,10,6/11/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,1998000,1930,ML81848500,2021
